Open,High,Low,Close,Volume,Date
214.1332,214.6356,213.8512,214.0275,44148059,2017-06-21
214.0892,214.618,213.7014,214.2831,66986801,2017-06-22
214.9617,215.3848,214.2082,214.4241,56700477,2017-06-25
214.2038,214.5034,212.679,212.6966,82247666,2017-06-26
213.7278,214.7987,213.4899,214.6004,70042599,2017-06-27
214.7502,214.8031,211.4848,212.7143,106949719,2017-06-28
213.5339,213.9129,212.9126,213.1109,86820694,2017-06-29
214.0627,214.5034,213.4722,213.4722,39153806,2017-07-02
213.8424,214.1773,213.0227,213.9658,54427596,2017-07-04
213.1902,213.3136,211.8241,212.0092,66115317,2017-07-05
212.5909,213.5339,212.022,213.3841,57972268,2017-07-06
213.2431,213.9922,213.0756,213.6132,36663274,2017-07-09
213.4282,213.4414,213.4414,213.4546,50354614,2017-07-10
214.4329,215.2261,214.4329,215.0587,59610405,2017-07-11
215.0675,215.5346,214.8383,215.42,39471637,2017-07-12
215.4288,216.7861,215.3231,216.4248,60262692,2017-07-13
216.3454,216.7332,216.222,216.3983,33531917,2017-07-16
215.9841,216.5658,215.6404,216.5129,42742498,2017-07-17
216.8302,217.6939,216.8214,217.6851,51034260,2017-07-18
217.9407,218.0641,217.2268,217.782,47135183,2017-07-19
217.2003,217.6146,216.9712,217.5881,88711019,2017-07-20
217.5088,217.52205,217.52205,217.5353,46622256,2017-07-23
218.2932,218.399,217.8349,218.0641,54915591,2017-07-24
218.3549,218.3902,217.8085,218.0729,47575422,2017-07-25
218.54,218.5753,216.5305,217.8702,70766568,2017-07-26
217.3854,217.7468,216.9271,217.6146,50088359,2017-07-27
218.02,218.117,217.2797,217.4912,65838659,2017-07-30
218.0993,218.1346,217.4436,217.9759,55050401,2017-07-31
218.1081,218.0949,218.0949,218.0817,47211216,2017-08-01
217.9671,217.9936,217.3766,217.6586,40855997,2017-08-02
218.1522,218.3902,217.6675,218.0553,60191838,2017-08-03
218.1258,218.4607,218.02,218.4607,31995021,2017-08-06
218.1434,219.3773,217.5441,217.9231,61719353,2017-08-07
217.2268,217.9671,216.8654,217.9142,62632619,2017-08-08
217.0681,217.2003,214.7854,214.8383,120479470,2017-08-09
215.0675,215.11155,215.11155,215.1556,74869947,2017-08-10
216.4512,217.5088,216.4159,217.2885,73291919,2017-08-13
217.6763,217.6939,216.9536,217.262,55242746,2017-08-14
217.7909,218.1963,217.2092,217.641,56715544,2017-08-15
217.0241,217.3414,214.2478,214.2478,128490396,2017-08-16
214.0804,213.99665,213.99665,213.9129,136747986,2017-08-17
213.8512,214.3448,213.1373,214.0804,65469736,2017-08-20
214.6709,216.4776,214.6532,216.319,63140101,2017-08-21
215.3407,215.9753,215.1909,215.5434,50203837,2017-08-22
215.9312,216.0898,214.8295,215.041,50741671,2017-08-23
215.8431,216.4688,215.3936,215.5434,64445912,2017-08-24
216.081,216.1075,215.1292,215.5522,40565606,2017-08-27
214.2214,216.0634,214.1068,215.799,51135715,2017-08-28
215.7814,217.0946,215.5963,216.8214,62030805,2017-08-29
217.4471,218.3725,216.8542,218.1258,103803880,2017-08-30
218.5047,218.8661,218.2844,218.4342,62006989,2017-08-31
217.9231,218.1522,215.8871,216.8654,91398777,2017-09-04
217.5529,217.57935,217.57935,217.6058,57916867,2017-09-05
217.9142,217.9319,217.1651,217.5793,58034730,2017-09-06
217.2885,217.3061,217.3061,217.3237,63832825,2017-09-07
218.6105,219.721,218.5929,219.6417,71364848,2017-09-10
220.0119,220.4173,219.8268,220.382,56896027,2017-09-11
220.0912,220.523,219.9766,220.4878,59228002,2017-09-12
220.1617,220.62,219.9854,220.4173,95446349,2017-09-13
220.2708,220.8022,220.1645,220.7136,95432382,2017-09-14
221.0856,221.5373,220.7933,221.1831,46235238,2017-09-17
221.4311,221.4178,221.4178,221.4045,47108148,2017-09-18
221.4931,221.48865,221.48865,221.4842,59574083,2017-09-19
221.3248,221.4133,220.7092,220.8908,48211398,2017-09-20
220.5896,221.1033,220.563,220.935,51214032,2017-09-21
220.6782,221.0353,219.7305,220.4833,57064357,2017-09-24
220.9173,221.1653,220.3726,220.6162,54081959,2017-09-25
221.3248,221.8651,220.4302,221.4753,81001426,2017-09-26
221.1919,221.8208,221.1033,221.7411,44778841,2017-09-27
221.7322,222.6002,221.5462,222.5205,85578002,2017-09-28
222.7508,223.4859,222.5759,223.4859,59022985,2017-10-01
223.6099,223.9908,223.4062,223.9642,66810169,2017-10-02
223.8137,224.4779,223.6985,224.2299,55953619,2017-10-03
224.5665,225.5762,224.2618,225.5585,63522757,2017-10-04
225.1068,225.5947,224.8411,225.3017,80645998,2017-10-05
225.532,225.594,224.6639,224.9297,35803138,2017-10-08
225.5054,225.51425,225.51425,225.5231,43057363,2017-10-09
225.4257,225.8774,225.2574,225.8774,47674325,2017-10-10
225.5585,225.54965,225.54965,225.5408,47065144,2017-10-11
225.9837,226.0988,225.5408,225.8154,54800435,2017-10-12
226.0457,226.3114,225.7002,226.1165,38221675,2017-10-15
226.0634,226.3203,225.842,226.276,31560964,2017-10-16
226.6568,226.7011,226.3025,226.4974,40888330,2017-10-17
225.7091,226.5948,225.284,226.5594,61903788,2017-10-18
227.3654,227.7551,226.5456,227.7286,89176377,2017-10-19
228.0563,228.0828,226.7631,226.8428,63915306,2017-10-22
227.2768,227.2591,227.2591,227.2414,66935910,2017-10-23
226.9048,227.02,224.974,226.1165,103715291,2017-10-24
226.7365,227.0111,226.2848,226.4088,69797972,2017-10-25
227.1617,228.4194,226.4136,228.26,85562544,2017-10-26
227.6931,228.1626,227.1085,227.4097,54285687,2017-10-29
227.7906,227.7773,227.7773,227.764,60304781,2017-10-30
228.5523,228.8977,227.6931,228.0651,54202736,2017-10-31
227.9943,228.2954,226.9137,228.1537,56449535,2017-11-01
228.3131,228.9597,227.8968,228.9154,59589730,2017-11-02
228.7826,229.4026,228.7117,229.2697,49652598,2017-11-05
229.376,229.7126,228.5966,229.1103,57502161,2017-11-06
228.9331,229.5974,228.6497,229.5,50469579,2017-11-07
228.2777,228.8623,227.0643,228.6674,95085497,2017-11-08
228.2777,228.776,227.9588,228.5966,59984662,2017-11-09
227.9057,229.0394,227.8703,228.8091,50228648,2017-11-12
227.9943,228.384,227.206,228.2777,61315152,2017-11-13
227.2945,227.826,226.4177,227.1351,80811525,2017-11-14
228.0917,229.438,228.0517,229.066,67777027,2017-11-15
228.7117,229.0378,228.3131,228.3928,75756833,2017-11-16
228.6408,228.9819,228.3928,228.7826,48075514,2017-11-19
229.562,230.4654,228.7495,230.2794,69176799,2017-11-20
230.2883,230.4212,229.9074,230.0757,45033392,2017-11-21
230.5717,230.7134,230.43,230.6072,27856514,2017-11-23
230.6514,230.9526,230.2883,230.492,52274922,2017-11-26
230.9614,232.8569,230.8684,232.8303,98971719,2017-11-27
232.9632,233.5035,232.2369,232.6886,77512102,2017-11-28
233.6186,235.6469,233.5389,234.7258,127894389,2017-11-29
234.5043,234.37145,234.37145,234.2386,164390902,2017-11-30
235.8772,236.3112,233.9021,233.9552,94040560,2017-12-03
234.2121,234.8498,232.9809,233.1138,77994544,2017-12-04
232.8303,233.592,232.6886,233.158,75898566,2017-12-05
233.0252,234.2121,232.8923,233.8932,77218569,2017-12-06
234.7081,235.1775,233.8591,235.1686,76563873,2017-12-07
235.2306,235.9392,235.1414,235.8772,83077533,2017-12-10
236.1075,236.7718,235.9082,236.2935,85195750,2017-12-11
236.5415,236.9844,236.1784,236.2669,102905409,2017-12-12
236.5681,236.6832,235.2484,235.3015,100666692,2017-12-13
236.3176,237.7331,236.2642,237.2612,144610290,2017-12-14
238.6767,239.1219,238.5699,238.7658,83653572,2017-12-17
239.015,239.0595,237.7776,237.8488,82382876,2017-12-18
238.8281,238.8815,237.4215,237.7242,76751500,2017-12-19
238.3562,238.9305,237.9645,238.2138,67032339,2017-12-20
238.2316,238.2628,237.6084,238.1515,78720873,2017-12-21
237.742,238.0871,237.5951,237.8666,45244433,2017-12-25
238.0358,238.00905,238.00905,237.9823,57750986,2017-12-26
238.4898,238.4809,238.4809,238.472,45116139,2017-12-27
239.0595,239.0774,237.377,237.5728,96007424,2017-12-28
238.4453,239.3088,238.0536,239.2732,86655749,2018-01-01
239.4424,240.938,239.4424,240.7866,90070416,2018-01-02
241.4365,242.2912,240.8531,241.8015,80636408,2018-01-03
242.6028,243.5375,242.1042,243.4129,83523995,2018-01-04
243.315,244.0183,243.0212,243.858,57319192,2018-01-07
244.2853,245.042,244.0013,244.41,57253957,2018-01-08
243.6443,244.3031,242.9678,244.0361,69574318,2018-01-09
244.5969,245.8166,244.4278,245.8166,62361455,2018-01-10
246.0836,247.5882,245.7826,247.419,90816076,2018-01-11
248.6921,249.3509,245.87,246.5733,106555142,2018-01-15
247.5169,249.3153,246.5733,248.9235,113258799,2018-01-16
248.8078,249.2351,248.0066,248.5051,100728006,2018-01-17
249.0927,249.6357,248.5051,249.6357,140920098,2018-01-18
249.4221,251.6655,249.3687,251.6655,91322408,2018-01-21
251.71,252.4935,251.3806,252.1997,97084700,2018-01-22
252.8496,253.4549,250.9088,252.1017,134816117,2018-01-23
252.9742,253.0721,251.4118,252.2086,84587313,2018-01-24
253.0543,255.1718,252.7961,255.1286,107743119,2018-01-25
254.5499,254.9951,253.2769,253.4371,90118337,2018-01-28
251.5854,253.487,250.3569,250.8376,131796419,2018-01-29
251.7011,252.2086,249.8761,250.9622,118948131,2018-01-30
250.2233,251.9949,249.8761,250.6773,90102470,2018-01-31
249.342,249.4755,245.1845,245.2201,173174790,2018-02-01
243.4396,245.5762,234.4124,234.9644,294681816,2018-02-04
231.4123,240.1011,230.3084,239.5937,355026782,2018-02-05
239.0328,242.4692,238.2138,238.2939,167376100,2018-02-06
238.5966,238.7391,229.3202,229.3558,246449505,2018-02-07
232.1779,232.4895,232.4895,232.8011,283565315,2018-02-08
234.8754,237.7064,232.9474,236.2196,143735976,2018-02-11
235,237.3592,234.4124,236.8072,81223640,2018-02-12
235.3027,240.3682,235.2938,240.0032,120735685,2018-02-13
241.7659,243.0746,239.2732,243.0657,111200286,2018-02-14
242.4336,245.1044,242.3891,243.1369,160420135,2018-02-15
242.1754,243.6354,240.8133,241.6146,86369662,2018-02-19
242.0597,244.5702,240.3148,240.4127,98883740,2018-02-20
241.3475,243.0835,240.0477,240.7243,110511290,2018-02-21
241.9618,244.5613,241.481,244.5613,92766428,2018-02-22
245.6474,247.4991,245.0509,247.4012,86491406,2018-02-25
247.5882,248.3093,244.2497,244.312,99099165,2018-02-26
245.4249,245.8789,241.5166,241.8371,121907767,2018-02-27
241.6235,243.1903,236.8072,238.3206,176855077,2018-02-28
236.6292,240.1189,235.7567,239.5492,139083217,2018-03-01
238.3473,242.941,238.2405,242.3179,97307387,2018-03-04
243.3061,243.3862,241.4187,242.9321,79213163,2018-03-05
240.7421,243.1992,240.5463,242.8431,87063502,2018-03-06
243.5286,244.1429,242.5226,244.0183,66901150,2018-03-07
245.4427,248.2648,245.1222,248.2648,113625335,2018-03-08
248.5585,249.1906,247.5615,247.9532,71924793,2018-03-11
249.1283,249.6357,245.7364,246.3507,91968937,2018-03-12
247.3211,247.508,244.5257,245.0866,105895079,2018-03-13
245.6029,246.2528,244.312,244.8195,83433038,2018-03-14
245.3529,246.1484,245.0311,245.0847,100343673,2018-03-15
244.325,245.2597,240.0972,241.7687,109208442,2018-03-18
242.1709,242.17535,242.17535,242.1798,59757271,2018-03-19
242.1351,244.2535,241.5005,241.7151,78709578,2018-03-20
239.4626,240.3207,235.3958,235.6728,148785916,2018-03-21
236.1198,236.8795,230.453,230.6496,183534751,2018-03-22
234.2964,237.246,231.8652,236.9599,141956102,2018-03-25
237.9074,238.4437,231.3557,232.9288,129941445,2018-03-26
233.0629,234.7522,231.1233,232.2406,146452306,2018-03-27
233.3936,237.094,232.2485,235.2081,124244790,2018-03-28
234.6718,235.1902,227.6285,230.1312,186286343,2018-04-01
231.3825,233.5634,229.5681,233.0808,119956861,2018-04-02
229.4876,236.2851,229.3536,235.5745,123715339,2018-04-03
237.3532,237.39345,237.39345,237.4337,82652618,2018-04-04
235.4494,236.9599,230.6049,232.1423,179521209,2018-04-05
233.6171,233.45175,233.45175,233.2864,105442932,2018-04-08
236.2091,237.7912,235.0561,236.9957,105573736,2018-04-09
235.4941,237.4337,235.4226,235.7533,91140243,2018-04-10
237.094,238.6493,236.9153,237.6929,68890480,2018-04-11
239.0157,239.1319,235.9767,236.9957,85079176,2018-04-12
238.6493,239.7218,237.818,238.9442,63405287,2018-04-15
240.7319,242.1083,240.2134,241.5005,64682036,2018-04-16
241.9474,242.4927,241.2145,241.6793,57303857,2018-04-17
241.0179,241.2235,239.2928,240.3386,77655909,2018-04-18
240.2671,240.4905,237.4069,238.3007,99953133,2018-04-19
238.8817,239.4448,237.1745,238.2649,65557954,2018-04-22
239.3017,239.5218,233.5366,235.0561,112885452,2018-04-23
234.9935,236.084,233.1523,235.6371,103840948,2018-04-24
236.6739,238.8684,236.227,238.0325,67731942,2018-04-25
238.6493,238.9532,237.3085,238.256,57053647,2018-04-26
238.8817,239.4448,236.3522,236.4237,82182324,2018-04-29
235.8516,236.951,234.2785,236.8438,74203365,2018-04-30
236.6471,237.4694,234.8595,235.2528,86368943,2018-05-01
234.4126,234.57345,234.57345,234.7343,136311479,2018-05-02
233.7511,238.4608,233.4204,237.7733,91222075,2018-05-03
238.5509,238.56435,238.56435,238.5778,55304907,2018-05-06
238.2024,238.9398,236.9957,238.5778,67499247,2018-05-07
239.2571,241.21,238.7297,240.8838,59666143,2018-05-08
241.6346,243.4669,241.5274,243.1362,72063931,2018-05-09
243.2614,244.1462,242.7429,243.8781,59871511,2018-05-10
244.3161,244.9775,243.4401,243.9943,54790606,2018-05-13
242.7519,242.7698,241.3575,242.3139,87036136,2018-05-14
242.3497,243.7977,242.3229,243.3329,53942631,2018-05-15
243.0647,243.096,243.096,243.1273,56536400,2018-05-16
242.7787,243.1452,242.162,242.5195,64367959,2018-05-17
244.0211,244.8881,242.5384,244.3429,58025875,2018-05-20
244.8702,245.1294,243.3329,243.6636,52966358,2018-05-21
242.3765,244.3608,242.2156,244.3339,64694184,2018-05-22
243.9317,243.88255,243.88255,243.8334,76043827,2018-05-23
243.2524,243.2524,243.2524,243.2524,56374755,2018-05-24
241.6078,242.3765,239.3286,240.4548,115908607,2018-05-28
241.7776,244.1105,241.7061,243.6636,69678449,2018-05-29
243.2524,243.5563,241.5586,242.1709,93519941,2018-05-30
243.4848,244.8524,243.4133,244.5485,71258411,2018-05-31
245.3797,245.9652,245.1384,245.7104,45385166,2018-06-03
245.8445,245.86685,245.86685,245.8892,51135038,2018-06-04
246.5059,248.0522,245.8802,247.945,62732215,2018-06-05
248.4366,248.7315,246.9975,247.9181,72969402,2018-06-06
247.4534,248.7047,247.2835,248.6511,72139719,2018-06-07
248.8745,249.7058,248.7583,248.9818,58892515,2018-06-10
249.4019,249.35275,249.35275,249.3036,72329028,2018-06-11
249.5449,249.8041,248.3025,248.5081,79070610,2018-06-12
249.384,249.67,248.5348,249.1337,77097620,2018-06-13
248.3397,249.1567,247.2174,248.8155,120041562,2018-06-14
247.3431,248.4295,246.8583,248.3038,52917581,2018-06-17
246.0053,247.5765,245.5833,247.3521,97531510,2018-06-18
248.0434,248.4474,247.4329,247.774,53785486,2018-06-19
247.7651,247.783,245.718,246.2208,71061404,2018-06-20
247.4957,247.6079,246.4453,246.6697,56612003,2018-06-21
245.5025,245.6607,241.6059,243.3118,137854162,2018-06-24
243.8864,243.86845,243.86845,243.8505,68683211,2018-06-25
244.4431,245.8841,241.6778,241.8304,105110674,2018-06-26
241.7765,243.9852,241.0583,243.2131,76650517,2018-06-27
244.3174,245.7001,243.4461,243.5632,97592499,2018-06-28
241.9741,244.2456,241.7316,244.084,63554774,2018-07-01
244.9908,245.0895,242.7911,243.222,42187071,2018-07-02
244.3623,245.2691,243.2759,245.2062,56925919,2018-07-04
245.2332,247.6573,244.8516,247.2802,66493696,2018-07-05
248.2948,249.5607,248.2499,249.5068,50550399,2018-07-08
249.9647,250.5034,249.6685,250.4047,51966829,2018-07-09
248.8335,249.6325,248.2678,248.5731,77054739,2018-07-10
249.848,250.8805,249.2375,250.8267,60124687,2018-07-11
250.6471,251.3294,250.1892,251.0242,48234964,2018-07-12
251.0691,251.2154,250.3508,250.7997,48201038,2018-07-15
250.0186,252.2093,249.9647,251.8143,52315500,2018-07-16
251.8951,252.4517,251.4462,252.344,44593465,2018-07-17
251.6706,252.0567,250.9075,251.3923,61412117,2018-07-18
251.1858,251.1454,251.1454,251.105,82372729,2018-07-19
250.8985,251.7784,250.5483,251.5719,47047565,2018-07-22
252.9994,252.9186,252.9186,252.8378,68026935,2018-07-23
252.5864,255.3158,252.5415,254.9926,78882927,2018-07-24
254.2653,255.0824,254.1666,254.391,57919495,2018-07-25
254.7232,254.822,251.7335,252.6672,76783177,2018-07-26
252.748,252.9096,250.8177,251.3474,63742508,2018-07-29
252.1195,253.2059,251.7335,252.5864,68570493,2018-07-30
252.7929,253.3047,251.5104,252.1644,53853326,2018-07-31
250.8446,253.7087,250.6381,253.5381,63426363,2018-08-01
253.6638,254.6763,253.4842,254.6245,53935386,2018-08-02
254.6604,255.8725,254.2667,255.5582,39400887,2018-08-05
256.2316,256.7882,256.0969,256.4022,43196646,2018-08-06
256.2316,256.263,256.263,256.2944,42114551,2018-08-07
256.3573,256.7523,255.8051,255.9443,35716976,2018-08-08
254.4898,255.033,253.5112,254.2294,77076044,2018-08-09
254.5078,255.1273,252.9815,253.2777,65732909,2018-08-12
254.014,255.1362,253.6219,254.8938,43842031,2018-08-13
253.5291,253.6728,251.5359,252.9904,102925355,2018-08-14
254.4449,255.9174,254.409,255.0375,69967919,2018-08-15
254.831,256.3843,254.418,255.9353,65618481,2018-08-16
256.3932,256.7523,255.9353,256.483,39807490,2018-08-19
257.0037,257.0441,257.0441,257.0845,67271983,2018-08-20
256.6715,257.4616,256.3977,256.9319,44993333,2018-08-21
256.7523,257.6232,256.2675,256.5907,49204851,2018-08-22
257.1743,258.2786,257.1204,258.135,57487399,2018-08-23
259.3471,260.2808,259.1855,260.1731,57072377,2018-08-26
260.6399,260.7454,259.8319,260.2988,46943472,2018-08-27
260.5142,261.9328,260.2677,261.6994,61485514,2018-08-28
261.2145,261.5916,260.0384,260.6399,61229501,2018-08-29
260.2269,261.0978,259.7331,260.6489,66140838,2018-08-30
260.2269,260.21345,260.21345,260.2,57594367,2018-09-03
259.8409,260.0474,258.4762,259.4997,72452437,2018-09-04
259.6074,259.9127,257.6771,258.7186,65909863,2018-09-05
257.6565,259.1965,257.4122,258.2137,73524800,2018-09-06
259.2347,259.5018,258.4618,258.6622,50210900,2018-09-09
258.0093,259.9666,257.6547,259.5176,46744170,2018-09-10
259.5266,259.55355,259.55355,259.5805,58371621,2018-09-11
260.6579,261.3029,260.3661,261.1158,49486623,2018-09-12
261.3223,261.5108,260.3706,261.1607,52893778,2018-09-13
261.1068,261.1427,259.4997,259.778,65064476,2018-09-16
259.9935,261.7892,259.9666,261.1876,60284455,2018-09-17
261.2415,261.8879,261.1113,261.4659,49080562,2018-09-18
262.7409,263.908,261.4806,263.5848,100360646,2018-09-19
264.3357,264.453,263.1813,263.3437,105479656,2018-09-20
262.7574,262.9017,261.8826,262.4688,53409645,2018-09-23
262.9288,263.037,261.9848,262.2253,44370037,2018-09-24
262.3696,263.5691,261.0168,261.4407,79739674,2018-09-25
261.9187,263.2715,261.6391,262.1712,59249455,2018-09-26
261.5399,262.7033,261.5038,262.1983,70091385,2018-09-27
263.4519,264.1914,262.4327,263.1092,62078937,2018-09-30
262.9558,262.9558,262.9558,262.9558,47258227,2018-10-01
264.0201,264.444,262.7394,263.1002,64694594,2018-10-02
262.6131,262.6672,259.4385,261.0438,111545910,2018-10-03
261.2693,261.7924,258.1397,259.5828,105951698,2018-10-04
258.8883,259.9435,257.4904,259.5828,87742172,2018-10-07
259.195,259.1995,259.1995,259.204,74338982,2018-10-08
258.6899,258.762,250.618,250.9968,214731042,2018-10-09
249.8964,251.5379,243.8357,245.4681,274840491,2018-10-10
249.6169,249.9055,245.6485,248.8773,183186492,2018-10-11
248.5165,249.8604,247.3892,247.4794,102263717,2018-10-14
249.4635,253.2695,248.9855,252.8907,118255834,2018-10-15
252.9268,252.9313,252.9313,252.9358,110625987,2018-10-16
251.9888,252.5931,247.9934,249.2832,134557525,2018-10-17
249.9415,251.8986,248.4444,249.1479,139901634,2018-10-18
249.8243,250.149,247.4884,248.0295,82415812,2018-10-21
244.3678,247.9033,242.2574,246.7669,146352719,2018-10-22
246.5143,246.9022,238.731,239.2902,177806697,2018-10-23
241.1481,245.1435,240.1109,243.5832,138061545,2018-10-24
239.8313,239.56525,239.56525,239.2992,201574596,2018-10-25
242.4288,243.7365,234.3568,237.9734,160749101,2018-10-28
237.8021,241.8155,237.306,241.4998,157115995,2018-10-29
244.0973,244.08825,244.08825,244.0792,128296325,2018-10-30
244.9541,246.8751,243.8538,246.6767,99495037,2018-10-31
247.795,248.2279,243.1413,245.2156,122634107,2018-11-01
245.7117,247.1276,244.7286,246.5685,65622482,2018-11-04
246.5053,248.2911,246.4422,248.1287,60085894,2018-11-05
250.3293,253.522,249.8964,253.4409,102752099,2018-11-06
252.6292,253.6303,251.8265,252.9809,65584886,2018-11-07
251.6551,251.8445,249.0847,250.5097,98812561,2018-11-08
249.9956,250.2392,245.3058,245.8289,99673574,2018-11-11
246.2979,248.3136,244.6384,245.3689,98176610,2018-11-12
247.2629,247.6688,242.1131,243.6914,125335931,2018-11-13
242.4107,246.7037,240.8146,246.2348,135101437,2018-11-14
245.1254,247.795,244.6023,246.8751,126668040,2018-11-15
246.2618,246.5594,241.7704,242.6993,103061706,2018-11-18
239.3263,240.8054,237.3331,238.2079,136021311,2018-11-19
239.7772,240.9406,239.0106,239.0196,75563743,2018-11-20
237.3601,237.3917,237.3917,237.4233,42807878,2018-11-22
239.7051,241.4818,239.3082,241.2563,79981362,2018-11-25
240.2101,242.068,239.5968,242.068,75502441,2018-11-26
243.1503,247.6417,242.0024,247.6417,127629633,2018-11-27
246.8571,246.97885,246.97885,247.1006,82346420,2018-11-28
246.9473,249.1749,246.6226,248.6067,98204190,2018-11-29
252.7825,252.8907,250.2797,251.8986,103017719,2018-12-02
251.0599,251.4928,243.4209,243.7365,177986013,2018-12-03
239.8313,243.484,236.6927,243.3667,204185411,2018-12-05
243.024,244.6113,236.8641,237.7119,161018923,2018-12-06
237.5315,239.1471,233.2475,238.1628,151445885,2018-12-09
241.4006,241.59,236.7288,238.2169,121504431,2018-12-10
241.2293,242.6091,239.3353,239.4164,97976706,2018-12-11
240.3725,241.2473,238.2079,239.3353,96662717,2018-12-12
237.1617,238.1267,234.3568,234.916,116961071,2018-12-13
233.951,235.0783,228.6524,230.3073,165492257,2018-12-16
231.9668,232.6432,228.4314,230.0548,134515094,2018-12-17
230.136,233.951,224.887,226.6096,214992763,2018-12-18
225.3469,226.9343,220.6481,222.9208,252053377,2018-12-19
223.8329,226.5272,217.7005,218.3537,255345633,2018-12-20
216.8478,218.4766,212.5206,212.5841,147311588,2018-12-23
214.0628,223.3249,212.058,223.3249,218485360,2018-12-25
220.0501,225.239,216.7752,225.0394,186267342,2018-12-26
226.4093,228.0603,223.5698,224.7491,153100189,2018-12-27
226.3911,226.9626,224.4951,226.7177,144299370,2018-12-30
223.1435,227.8879,223.1163,226.9535,126925199,2019-01-01
225.1846,225.493,221.0479,221.5378,144140692,2019-01-02
224.604,229.6115,224.223,228.9584,142628834,2019-01-03
229.2305,232.1879,228.3234,230.7636,103139100,2019-01-06
232.9771,232.9544,232.9544,232.9317,102512587,2019-01-07
233.6484,234.8731,232.4056,234.0203,95006554,2019-01-08
232.4691,235.0999,231.7796,234.8459,96823923,2019-01-09
233.7573,234.9636,233.1676,234.9366,73858110,2019-01-10
233.0134,234.3197,232.6052,233.5033,70908227,2019-01-13
233.8843,236.4969,233.8752,236.1794,85208271,2019-01-14
236.6148,237.6459,236.4062,236.7509,77636710,2019-01-15
235.8709,239.4179,235.8256,238.5471,96118435,2019-01-16
240.3795,242.1939,238.5815,241.7221,127900303,2019-01-17
240.2344,240.4521,236.8235,238.4564,115531183,2019-01-21
239.4996,240.2072,236.4606,238.9553,86030287,2019-01-22
238.7739,239.6719,237.7488,239.0823,59204139,2019-01-23
240.951,241.02815,241.02815,241.1053,96883358,2019-01-24
238.9371,239.3363,237.4857,239.2728,85613655,2019-01-27
239.4179,239.9895,238.1116,238.9553,66136334,2019-01-28
240.4884,243.5909,239.7173,242.7382,92473671,2019-01-29
242.6746,245.3598,242.4569,244.87,104012073,2019-01-30
245.0696,245.02875,245.02875,244.9879,85782524,2019-01-31
245.0333,246.775,244.3529,246.7115,60744844,2019-02-03
247.147,248.0541,246.6389,247.7457,79552774,2019-02-04
247.4645,247.4418,247.4418,247.4191,58347791,2019-02-05
245.7862,246.3396,243.3822,245.0605,95481961,2019-02-06
243.7995,245.4596,242.9649,245.3598,75788861,2019-02-07
246.0221,246.2852,244.9607,245.4959,68021423,2019-02-10
247.1288,249.0338,247.0562,248.6528,72270221,2019-02-11
249.4965,249.47835,249.47835,249.4602,65277204,2019-02-12
248.3625,250.0499,247.537,248.9068,83234396,2019-02-13
250.703,251.6555,250.4944,251.6193,97088659,2019-02-14
250.8131,252.7169,250.8028,252.0547,59120804,2019-02-18
252.0184,253.0254,251.5104,252.5627,76610767,2019-02-19
251.9186,252.2815,250.6894,251.6646,64214727,2019-02-20
252.2906,253.4245,251.6491,253.2249,78114616,2019-02-21
254.6673,255.1935,253.488,253.5697,69030699,2019-02-24
253.2159,254.2772,253.0072,253.3882,56844101,2019-02-25
252.6625,253.6332,251.719,253.2794,56921570,2019-02-26
253.0616,253.5062,252.4811,252.8076,69268293,2019-02-27
254.4042,254.39515,254.39515,254.3861,78880548,2019-02-28
255.4565,255.7015,251.1385,253.4608,106494637,2019-03-03
253.5878,253.7874,252.5627,253.1161,59114559,2019-03-04
253.234,253.2431,251.2564,251.583,75039771,2019-03-05
251.1294,251.2745,248.6256,249.4784,94885089,2019-03-06
247.6005,249.1518,247.1288,248.9794,85795799,2019-03-07
249.7051,252.7532,249.6779,252.5899,65098897,2019-03-10
253.1524,254.0686,252.9619,253.5424,79667530,2019-03-11
254.4405,256.1641,254.2772,255.2207,80639153,2019-03-12
255.2479,255.6743,254.6094,255.0574,67518366,2019-03-13
255.616,257.1377,255.4247,256.3176,81308979,2019-03-14
256.5363,257.5477,256.3085,257.247,62199806,2019-03-17
258.3222,259.0967,256.4088,257.3108,90268121,2019-03-18
257.0921,258.3131,255.4156,256.5363,84609210,2019-03-19
255.7072,259.8438,255.6616,259.4338,79550375,2019-03-20
258.0579,258.5895,254.3769,254.4407,122659286,2019-03-21
254.0944,254.17185,254.17185,254.2493,85575197,2019-03-24
256.0261,256.0853,256.0853,256.1445,68125920,2019-03-25
256.1354,256.7277,253.2379,254.8051,72224722,2019-03-26
255.4429,256.2265,254.2766,255.7709,56238545,2019-03-27
257.3017,257.3427,257.3427,257.3837,82186806,2019-03-28
259.4065,260.7367,259.1331,260.4361,77617945,2019-03-31
260.6274,260.5955,260.5955,260.5636,40070351,2019-04-01
261.7937,262.1946,260.3632,260.9737,68243202,2019-04-02
261.3017,261.9203,260.6001,261.6661,48997505,2019-04-03
262.3404,262.9873,262.0488,262.9326,58621729,2019-04-04
262.5044,263.2424,261.8392,263.1331,53566335,2019-04-07
262.1582,262.4862,261.2288,261.7846,66142316,2019-04-08
262.2037,262.7685,261.7846,262.6775,52601499,2019-04-09
263.1695,263.1787,262.0288,262.6046,55093100,2019-04-10
264.2356,264.3085,264.3085,264.3814,69727782,2019-04-11
